194,2011,169.106725,32.5,125,90
195,2011,29.136626,60,87,16
196,2011,39.046489,35,112,15
197,2011,37.295394,7,112,56
198,2011,181.030624,150,115,77
199,2011,10.143779,30,86,11
200,2011,209.837675,125,130,77
201,2011,10.130219,8,104,36
202,2011,53.345287,25,106,38
203,2011,58.709717,38,120,60
204,2011,38.180928,40,111,58
205,2011,143.619809,90,96,72
206,2011,40.259119,30,111,72
207,2011,33.035397,40,110,26
208,2011,43.853424,18,106,46
209,2011,21.596445,50,102,27
210,2011,54.712227,32,93,92
211,2011,108.085305,63,95,25
212,2011,54.00915,1.5,103,66
213,2011,36.392502,75,120,23
214,2011,52.698535,18,96,48
215,2011,37.412945,40,104,71
216,2011,58.0092,40,118,83
217,2011,79.249455,27,105,70
218,2011,21.392758,150,88,37
219,2011,83.552429,70,116,35
220,2011,37.662162,42,100,10
221,2011,6.928068,19,97,28
222,2011,62.495645,50.2,106,72
223,2011,123.477607,135,107,88
224,2011,27.865571,17,86,21
225,2011,45.060734,36,105,34
226,2011,10.721033,50,104,45
227,2011,37.915414,32,107,5
228,2011,55.100437,50,109,33
229,2011,63.686397,40,113,55
230,2011,99.96767,36,84,55
231,2011,73.01391,13,105,64
232,2011,19.490041,25,114,39
233,2011,103.028109,80,117,19
234,2011,23.20931,30,108,30
235,2011,37.300107,16,91,4
236,2011,33.047633,37,114,21
237,2011,29.121498,42.5,93,53
238,2011,70.66222,25,108,49
239,2011,48.47529,70,111,24
240,2011,98.780042,110,119,43
241,2011,24.827228,40,95,10
242,2010,42.779261,112,85,21
243,2010,171.243005,35,110,96
244,2010,148.4386,100,98,10
245,2010,93.617009,25,114,91
246,2010,30.21262,120,116,32
247,2010,100.246011,80,82,13
248,2010,172.062763,200,125,51
249,2010,67.631157,100,103,20
250,2010,104.38695,155,112,49
251,2010,5.66634,42,100,29
252,2010,39.440655,55,100,37
253,2010,32.367005,30,113,49
254,2010,23.24002,12,98,43
255,2010,295.983305,125,150,78
256,2010,21.148651,30,122,52
257,2010,21.39362,10,100,15
258,2010,81.562942,95,98,86
259,2010,31.011732,40,102,55
260,2010,37.729698,21,120,32
261,2010,148.415853,130,96,72
262,2010,100.539043,65,95,40
263,2010,84.752907,3,91,58
264,2010,117.229692,20,94,64
265,2010,90.380162,60,111,71
266,2010,53.374681,38,112,28
267,2010,14.744435,25,107,9
268,2010,59.713955,35,116,64
269,2010,96.962694,40,120,96
270,2010,13.261851,27,109,22
271,2010,12.134935,20,115,88
272,2010,52.474616,70,127,55
273,2010,25.702053,20,105,17
274,2010,55.675313,100,90,50
275,2010,58.401464,8,92,85
276,2010,25.107267,20,88,16
277,2010,33.60119,10,80,52
278,2010,92.186262,37,123,94
279,2010,60.128566,57.5,100,23
280,2010,17.804299,32,97,53
281,2010,26.593646,12.5,105,72
282,2010,35.606376,20,105,66
283,2010,41.03435,1.8,100,72
284,2010,57.74472,32,107,28
285,2010,27.779426,19,100,51
286,2010,29.011215,35,100,76
287,2010,24.719879,17,99,34
288,2010,25.003155,24,89,73
289,2010,36.661504,20,80,5
290,2010,80.57401,60,133,36
291,2010,103.068524,82,103,41
292,2010,31.524275,85,113,82
293,2010,119.219978,100,107,79
294,2010,42.400223,30,97,46
295,2010,43.585753,85,82,14
296,2010,31.162545,44,90,27
297,2010,73.026337,69,110,42
298,2010,26.167002,15,104,70
299,2010,118.311368,130,99,62
300,2010,292.576195,160,148,86
301,2010,63.150991,160,111,41
302,2010,52.000688,40,107,64
303,2010,251.513985,69,95,81
304,2010,131.772187,150,103,6
305,2010,300.531751,68,124,49
306,2010,162.001186,75,102,10
307,2010,76.423035,117,130,53
308,2010,10.547117,47,81,12
309,2010,415.00488,200,103,99
310,2010,77.222099,110,117,47
311,2010,176.591618,40,140,66
312,2010,33.644788,50,87,9
313,2010,60.974475,40,109,73
314,2010,47.059963,75,100,11
315,2010,17.01017,30,104,74
316,2010,90.759676,200,115,36
317,2010,95.347692,95,147,15
318,2010,8.5256,10,98,47
319,2010,238.736787,165,93,58
320,2010,21.540363,12,111,45
321,2010,53.032453,30,105,40
322,2010,105.26973,210,148,43
323,2010,312.433331,170,125,73
324,2010,17.630465,35,92,8
325,2010,63.075011,35,90,15
326,2010,23.591432,25,98,49
327,2010,37.490007,35,98,18
328,2010,42.739347,21,90,41
329,2010,48.071303,28,117,76
330,2010,98.711404,55,88,67
331,2010,163.214888,125,118,28
332,2010,60.095852,20,121,26
333,2010,62.950384,20,107,20
334,2010,217.581231,165,98,98
335,2010,50.287556,36,100,63
336,2010,67.061228,45,106,13
337,2010,64.003625,15,120,53
338,2010,13.794835,32,111,22
339,2010,20.255281,14,90,13
340,2010,32.01086,20,104,58
341,2010,19.06824,16,128,27
342,2010,35.05366,100,115,53
343,2010,334.19111,200,109,51
344,2010,27.163593,17,133,43
345,2010,44.875481,37,110,19
346,2010,39.123589,19,101,71
347,2010,128.012934,80,138,69
348,2010,110.485654,52,117,18
349,2010,61.97968,150,102,34
350,2010,88.768303,95,120,49
351,2010,24.077427,52,95,37
352,2010,80.014842,25,108,28
353,2010,43.31389,60,108,56
354,2010,12.068313,31,106,28
355,2010,60.022256,48,102,18
356,2010,40.16808,26,100,20
357,2010,94.835059,80,118,48
358,2010,24.307086,28,92,12
359,2010,15.281286,18,90,66
360,2010,30.101577,20,98,67
361,2010,25.91892,19,97,21
362,2009,209.028679,90,134,70
363,2009,112.735375,85,118,57
364,2009,19.676965,80,110,37
365,2009,219.614612,70,88,21
366,2009,760.507625,237,160,83
367,2009,29.580087,58,103,12
368,2009,104.400899,105,95,84
369,2009,37.491364,49,132,76
370,2009,9.208876,20,95,46
371,2009,28.544157,26,110,62
372,2009,15.988876,20,88,41
373,2009,38.122883,50,99,26
374,2009,49.49206,35,88,5
375,2009,42.19406,60,91,21
376,2009,296.623634,50,130,28
377,2009,255.959475,35,126,66
378,2009,166.112167,200,158,39
379,2009,32.428195,24,90,51
380,2009,15.051977,25,116,45
381,2009,137.855863,190,96,54
382,2009,25.48604,10,98,19
383,2009,72.091016,60,121,81
384,2009,13.869515,40,108,38
385,2009,27.693292,11,120,37
386,2009,19.551067,65,94,49
387,2009,77.233467,100,94,72
388,2009,29.062561,20,101,11
389,2009,73.357727,53,108,25
390,2009,109.204945,60,107,11
391,2009,75.590286,23.6,81,90
392,2009,18.451251,18.5,100,58
393,2009,13.043363,15,111,84
394,2009,22.45551,18,107,25
395,2009,38.577772,80,89,39
396,2009,10.330853,40,108,28
397,2009,16.204793,16,102,42
398,2009,33.316821,22,108,79
399,2009,22.96511,18,109,16
400,2009,124.870275,100,81,87
401,2009,51.733921,19,113,63
402,2009,10.275638,35,106,7
403,2009,11.965282,12.5,101,22
404,2009,31.749894,30,79,57
405,2009,33.862903,15,99,7
406,2009,10.823158,7.5,90,63
407,2009,20.534907,50,95,29
408,2009,33.392973,15,101,20
409,2009,66.4777,40,82,29
410,2009,6.380019,15,89,8
411,2009,120.540719,70,152,88
412,2009,20.919166,20,89,45
413,2009,115.646235,30,113,90
414,2009,15.122676,10,89,27
415,2009,63.414846,39,108,37
416,2009,5.210988,20,111,81
417,2009,94.125426,40,123,75
418,2009,15.51546,14,97,60
419,2009,150.201498,175,118,35
420,2009,25.200412,45,86,31
421,2009,51.855045,72.5,136,68
422,2009,41.596251,20,123,55
423,2009,119.43677,150,90,22
424,2009,88.915214,38,96,12
425,2009,301.959197,250,153,84
426,2009,14.800725,18,102,14
427,2009,196.573705,90,87,45
428,2009,97.10462,102.5,143,68
429,2009,49.20023,27.5,106,48
430,2009,402.11187,210,144,19
431,2009,43.337279,60,100,14
432,2009,163.958031,40,108,44
433,2009,65.452312,110,121,51
434,2009,16.123323,55,107,40
435,2009,277.322503,35,96,79
436,2009,49.43837,100,93,26
437,2009,293.004164,175,96,98
438,2009,42.100625,30,99,92
439,2009,177.243721,150,105,44
440,2009,25.662155,25,83,18
441,2009,125.322469,200,114,33
442,2009,133.375846,150,140,37
443,2009,257.730019,140,126,95
444,2009,179.883157,150,107,38
445,2009,31.720158,60,109,56
446,2009,68.261644,20,105,19
447,2009,32.011576,15,90,87
448,2009,13.684249,20,85,63
449,2009,64.167069,40,102,55
450,2009,37.017955,60,118,84
451,2009,9.362785,30,100,14
452,2009,24.007324,18,106,51
453,2009,79.576189,30,92,44
454,2009,155.064265,85,99,27
455,2009,16.044025,9.8,106,89
456,2009,198.351526,175,94,72
457,2009,12.234694,20,108,29
458,2009,12.062558,5,102,72
459,2009,71.440011,40,110,84
460,2009,40.572825,60,125,64
461,2009,79.957634,50,122,33
462,2009,32.752215,15,109,41
463,2009,4.54332,6,90,5
464,2009,107.509799,138,163,65
465,2009,17.231291,20,90,23
466,2009,90.508336,17.5,103,30
467,2009,25.450527,50,118,59
468,2009,65.002019,17,95,25
469,2009,35.922978,80,92,12
470,2009,75.286229,60,100,90
471,2009,93.953653,40,129,40
472,2009,31.811527,38,111,23
473,2009,16.734283,8,96,29
474,2009,145.000989,25,93,58
475,2009,45.802315,35,92,29
476,2009,17.303424,60,106,39
477,2009,36.843682,19,122,51
478,2009,73.03446,75,100,45
479,2009,146.336178,26,87,33
480,2009,51.545952,14,101,57
481,2009,10.572742,5,99,33
482,2009,42.67041,16,88,11
483,2009,58.71551,30,90,10
484,2008,83.077833,90,120,62
485,2008,19.806188,60,108,14
486,2008,143.153751,60,120,64
487,2008,127.509326,160,168,72
488,2008,110.101975,80,95,25
489,2008,18.622031,29,122,92
490,2008,69.951824,54,118,27
491,2008,50.877145,60,87,56
492,2008,97.690976,50,104,45
493,2008,148.095302,25,116,79
494,2008,79.366978,80,110,21
495,2008,8.050977,35,107,27
496,2008,49.554002,130,165,55
497,2008,12.014604,80,82,25
498,2008,114.053579,150,96,88
499,2008,192.769854,20,120,49
500,2008,67.29427,28,95,77
501,2008,168.368427,230,106,64
502,2008,12.082391,40,103,44
503,2008,141.319928,14,120,94
504,2008,180.01095,150,89,64
505,2008,13.559812,5,87,3
506,2008,31.457946,24,101,65
507,2008,15.740721,30,125,35
508,2008,35.739802,55,140,63
509,2008,56.746769,10.8,88,12
510,2008,90.559416,11,100,65
511,2008,40.689393,35,100,16
512,2008,25.534493,25.1,129,59
513,2008,7.873007,38,95,53
514,2008,9.793406,37.5,129,61
515,2008,39.394666,67.5,128,54
516,2008,31.691811,12,89,58
517,2008,94.514402,20,85,41
518,2008,2.778752,28,110,36
519,2008,3.351751,25,118,43
520,2008,31.487293,10,90,74
521,2008,101.440743,80,118,26
522,2008,19.528602,30,86,36
523,2008,19.21925,20,101,14
524,2008,13.367624,20,102,85
525,2008,39.263506,20,110,45
526,2008,40.08141,60,101,19
527,2008,60.355347,37,97,78
528,2008,26.902075,16,114,13
529,2008,15.298133,45,100,9
530,2008,22.532572,45,90,6
531,2008,14.190901,20,90,1
532,2008,23.530831,22,110,63
533,2008,36.316032,65,89,43
534,2008,4.886216,18,92,62
535,2008,48.237389,25,94,41
536,2008,11.537046,23,94,40
537,2008,6.409528,15,102,41
538,2008,35.161554,8.5,98,18
539,2008,110.515313,90,107,83
540,2008,39.053061,25,119,77
541,2008,87.34138,26,105,68
542,2008,16.289867,21,100,38
543,2008,102.491776,175,114,13
544,2008,100.468793,65,95,55
545,2008,20.982478,35,104,32
546,2008,144.130063,52,108,54
547,2008,30.105968,37,81,34
548,2008,534.858444,185,150,94
549,2008,11.803254,60,90,19
550,2008,75.986503,82.5,110,87
551,2008,101.70437,45,92,61
552,2008,227.946274,150,92,41
553,2008,223.808164,180,97,96
554,2008,134.508551,75,108,71
555,2008,32.235793,62,88,14
556,2008,130.319208,80,110,51
557,2008,64.506874,60,91,17
558,2008,134.806913,137.5,114,67
559,2008,215.434591,130,91,87
560,2008,100.018837,90,113,37
561,2008,52.59761,9,107,45
562,2008,152.647258,57.5,135,50
563,2008,317.101119,185,120,78
564,2008,141.62149,225,140,67
565,2008,43.945766,120,135,39
566,2008,80.277646,35,99,27
567,2008,46.012734,40,101,14
568,2008,318.412101,186,126,93
569,2008,4.598506,25,108,14
570,2008,60.494212,30,96,64
571,2008,38.108728,12,102,53
572,2008,17.213467,30,108,5
573,2008,52.07527,55,113,64
574,2008,63.172463,30,111,84
575,2008,26.418667,20,107,36
576,2008,43.86935,18,88,8
577,2008,31.373938,58,114,52
578,2008,48.006762,37,96,51
579,2008,17.432844,25,90,48
580,2008,81.159365,35,123,36
581,2008,25.881068,35,75,16
582,2008,32.862104,40,102,25
583,2008,41.975388,20,100,32
584,2008,25.92855,8,83,7
585,2008,11.00877,33,113,49
586,2008,24.850922,21,110,22
587,2008,154.529439,85,86,79
588,2008,94.784201,105,109,8
589,2008,30.06066,20,111,79
590,2008,10.011996,15,104,53
591,2008,33.479698,55,91,21
592,2008,72.266306,40,90,35
593,2008,32.241649,7,105,70
594,2008,58.017783,17.5,98,27
595,2008,71.195053,92.5,96,80
596,2008,80.172128,82.5,88,16
597,2008,70.231041,72.5,112,11
598,2008,42.436517,27.5,114,22
599,2008,7.56367,10,95,15
600,2008,31.418697,12,98,22
601,2008,7.070641,17,98,65
602,2008,38.233676,30,86,2
603,2008,28.687835,35,101,16
604,2008,42.754105,47.5,92,37
605,2008,20.688843,22,104,22
606,2008,76.808654,30,111,41
607,2008,80.048433,25,85,77
608,2008,4.775656,60,127,4
609,2008,26.890041,20,87,0
